tensor([[5.9525]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3811]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0380]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.1573]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.2738]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.9411]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.9494]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6778]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3314]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4190]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3283]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.3731]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6106]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.4764]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5604]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6226]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.7439]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.6717]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.6871]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.0309]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[1.4713]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0264]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.8703]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.3097]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4778]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.7242]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.8927]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.7720]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.4009]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[2.7391]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.3418]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.0269]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.5167]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[7.7339]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[7.7328]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[8.6940]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[3.0739]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.8709]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[5.4184]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.3260]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[4.5777]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[0.3684]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.2096]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[7.3267]], device='cuda:0', grad_fn=<SumBackward1>)
tensor([[6.0994]], device='cuda:0', grad_fn=<SumBackward1>)
